minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000113534,1.9999931656346506,796.00000001963053,51.999999203054813,52.000000804665873,1536892928.0,53893.999999845902,140736256070976.0,140246638600520.0,1.0,78.000000189618305,11057420.000000045,20826.999999999418,593919.99999997951,339967.99999999977,4096.0000000141044
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000113505,1.9999931661005548,796.00000001963053,51.999999203002062,52.000000803446369,1536892928.0,53893.999999845924,140736256070976.0,140246638600520.0,1.0,78.000000189620053,11057802.00000003,20827.0,593919.99999997951,339967.99999999953,4096.0000000141044
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$findDatanode,69693.000000113476,1.999993166566459,796.00000001963417,51.999999202949311,52.000000802226872,1536892928.0,53893.999999845961,140736256070976.0,140246638600520.0,1.0,78.000000189621829,11058184.0,20826.999999999884,593919.99999997951,339967.99999999977,4096.0000000141008
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$numNodes,69693.000000113447,1.999993167032363,796.00000001964145,51.99999920289747,52.000000801007374,1536892928.0,53893.999999845997,140736256070976.0,140246638600520.0,1.0,78.00000018962362,11058566.000000045,20826.999999999884,593919.99999997951,339968.0,4096.0000000141044
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69693.000000116444,1.9999931172008709,796.00000001947774,52.999999206587745,52.000000918398619,1536892928.0,53893.999999842985,140736256070976.0,140246638600520.0,1.0,78.000000189581158,11058948.000000015,20827.0,593919.99999997939,339968.0,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69693.000000116415,1.9999931176667749,796.0000000194741,52.999999206535449,52.000000917179122,1536892928.0,53893.999999843014,140736256070976.0,140246638600520.0,1.0,78.000000189582906,11059330.000000045,20827.0,593919.99999997939,339968.0,4096.0000000141117
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000116386,1.9999931181326789,796.00000001947774,52.999999206483608,52.000000915959617,1536892928.0,53893.999999843043,140736256070976.0,140246638600520.0,1.0,78.000000189584654,11059712.000000015,20827.000000000349,593919.99999997939,339968.00000000047,4096.0000000141226
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000116357,1.9999931185985831,796.00000001947956,52.999999206430857,52.000000914740127,1536892928.0,53893.999999843072,140736256070976.0,140246638600520.0,1.0,78.000000189586487,11060094.00000003,20827.0,593919.99999997939,339967.99999999977,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$numNodes,69693.000000116328,1.9999931190644871,796.00000001948501,52.999999206378561,52.000000913520616,1536892928.0,53893.999999843101,140736256070976.0,140246638600520.0,1.0,78.000000189588249,11060476.00000003,20826.999999999884,593919.99999997939,339968.0,4096.0000000141154
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000116284,1.9999931195303913,796.00000001948501,52.999999206327175,52.000000912301125,1536892928.0,53893.99999984313,140736256070976.0,140246638600520.0,1.0,78.00000018959004,11060858.00000006,20826.999999999884,593919.99999997939,339968.0000000007,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000116255,1.9999931199962953,796.0000000194832,52.99999920627306,52.000000911081621,1536892928.0,53893.999999843159,140736256070976.0,140246638600520.0,1.0,78.000000189591788,11061240.000000015,20827.0,593919.99999997939,339967.99999999977,4096.000000014119
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setDatanode,69693.000000116226,1.9999931204621997,796.00000001949229,52.999999206219854,52.000000909862109,1536892928.0,53893.999999843189,140736256070976.0,140246638600520.0,1.0,78.000000189593564,11061622.000000045,20827.0,593919.99999997939,339968.0,4096.0000000141081
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setDatanode,69693.000000116197,1.9999931209281034,796.00000001949229,52.999999206169377,52.000000908642619,1536892928.0,53893.999999843225,140736256070976.0,140246638600520.0,1.0,78.000000189595383,11062004.00000003,20827.000000000116,593919.99999997939,339968.0,4096.0000000141154
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getNext,69693.000000116168,1.9999931213940076,796.00000001949047,52.999999206116627,52.000000907423114,1536892928.0,53893.999999843247,140736256070976.0,140246638600520.0,1.0,78.000000189597131,11062386.000000045,20827.0,593919.99999997939,339968.00000000047,4096.0000000141117
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getNext,69693.000000116139,1.9999931218599118,796.00000001949229,52.999999206062967,52.000000906203617,1536892928.0,53893.999999843276,140736256070976.0,140246638600520.0,1.0,78.000000189598907,11062768.000000015,20826.999999999767,593919.99999997939,339968.0,4096.000000014119
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setNext,69693.00000011611,1.9999931223258158,796.00000001949411,52.999999206011125,52.00000090498412,1536892928.0,53893.999999843312,140736256070976.0,140246638600520.0,1.0,78.000000189600712,11063150.00000003,20827.000000000116,593919.99999997939,339967.99999999977,4096.0000000141226
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setNext,69693.000000116081,1.99999312279172,796.00000001949957,52.999999205959284,52.000000903764615,1536892928.0,53893.999999843334,140736256070976.0,140246638600520.0,1.0,78.000000189602417,11063532.00000006,20827.0,593919.99999997939,339968.00000000047,4096.0000000141117
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getPrevious,69693.000000116052,1.999993123257624,796.00000001949775,52.999999205906988,52.000000902545111,1536892928.0,53893.999999843363,140736256070976.0,140246638600520.0,1.0,78.000000189604222,11063914.00000003,20826.999999999884,593919.99999997939,339968.00000000047,4096.0000000141226
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getPrevious,69693.000000116022,1.9999931237235282,796.0000000195032,52.999999205855147,52.000000901325613,1536892928.0,53893.999999843392,140736256070976.0,140246638600520.0,1.0,78.000000189605998,11064296.00000003,20827.000000000349,593919.99999997939,339968.0,4096.0000000141226
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setPrevious,69693.000000115993,1.9999931241894322,796.00000001950139,52.999999205801487,52.000000900106116,1536892928.0,53893.999999843421,140736256070976.0,140246638600520.0,1.0,78.000000189607803,11064678.000000015,20826.999999999534,593919.99999997939,339968.00000000023,4096.0000000141226
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setPrevious,69693.00000011595,1.9999931246553362,796.00000001949957,52.999999205749191,52.000000898886626,1536892928.0,53893.999999843465,140736256070976.0,140246638600520.0,1.0,78.000000189609594,11065060.00000003,20827.000000000233,593919.99999997939,339968.0,4096.0000000141263
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setDatanode,69693.000000115921,1.9999931251212404,796.0000000195032,52.999999205696895,52.000000897667114,1536892928.0,53893.999999843487,140736256070976.0,140246638600520.0,1.0,78.000000189611313,11065442.000000045,20827.000000000116,593919.99999997939,339967.99999999977,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setDatanode,69693.000000115891,1.9999931255871444,796.00000001950684,52.999999205645054,52.000000896447617,1536892928.0,53893.999999843523,140736256070976.0,140246638600520.0,1.0,78.000000189613118,11065824.00000003,20827.0,593919.99999997939,339968.0,4096.0000000141154
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setNext,69693.000000115862,1.9999931260530486,796.00000001950502,52.999999205591848,52.000000895228112,1536892928.0,53893.999999843545,140736256070976.0,140246638600520.0,1.0,78.000000189614894,11066206.0,20827.000000000349,593919.99999997939,339967.99999999977,4096.0000000141154
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setNext,69693.000000115833,1.9999931265189528,796.00000001951048,52.999999205540007,52.000000894008615,1536892928.0,53893.999999843581,140736256070976.0,140246638600520.0,1.0,78.000000189616642,11066588.00000003,20827.000000000116,593919.99999997939,339968.0,4096.0000000141154
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setPrevious,69693.000000115804,1.999993126984857,796.00000001950866,52.999999205487711,52.000000892789117,1536892928.0,53893.999999843611,140736256070976.0,140246638600520.0,1.0,78.000000189618461,11066970.000000045,20827.000000000233,593919.99999997939,339967.99999999977,4096.0000000141154
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$setPrevious,69693.000000115804,1.9999931261676058,797.0000000195123,52.99999920527307,52.000000891829487,1536892928.0,53893.999999843596,140736256070976.0,140246638600520.0,1.0,78.000000189625155,11067352.000000015,20826.999999999767,593919.99999997939,339967.9999999993,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$removeNode,69693.000000115775,1.99999312663351,797.00000001951776,52.999999205222139,52.000000890609975,1536892928.0,53893.999999843625,140736256070976.0,140246638600520.0,1.0,78.000000189626903,11067734.00000006,20826.999999999884,593919.99999997939,339968.0,4096.000000014119
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$removeBlock,69693.000000115746,1.999993127099414,797.00000001951776,52.999999205169843,52.000000889390478,1536892928.0,53893.999999843669,140736256070976.0,140246638600520.0,1.0,78.000000189628622,11068116.0,20826.999999999767,593919.99999997939,339967.99999999953,4096.0000000141226
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$reportDiff,69693.000000115702,1.999993127565318,797.0000000195123,52.999999205116183,52.000000888170987,1536892928.0,53893.999999843698,140736256070976.0,140246638600520.0,1.0,78.000000189630512,11068498.000000015,20826.999999999884,593919.99999997939,339968.0,4096.0000000141226
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$getBlockIterator,69693.000000115688,1.9999931280312222,797.00000001952321,52.999999205064796,52.000000886951483,1536892928.0,53893.999999843727,140736256070976.0,140246638600520.0,1.0,78.000000189632246,11068880.000000015,20826.999999999767,593919.99999997939,339968.00000000023,4096.000000014119
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$getBlockIterator,69693.000000115659,1.9999931284971264,797.00000001952139,52.9999992050125,52.000000885731978,1536892928.0,53893.999999843756,140736256070976.0,140246638600520.0,1.0,78.000000189634051,11069262.00000003,20826.999999999651,593919.99999997939,339968.0,4096.0000000141263
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$hasNext,69693.00000011563,1.9999931289630304,797.00000001952139,52.999999204959295,52.000000884512474,1536892928.0,53893.999999843785,140736256070976.0,140246638600520.0,1.0,78.00000018963577,11069644.00000006,20826.999999999651,593919.99999997939,339967.99999999977,4096.0000000141226
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$hasNext,69693.000000115586,1.9999931294289346,797.00000001952139,52.999999204907908,52.000000883292969,1536892928.0,53893.999999843814,140736256070976.0,140246638600520.0,1.0,78.000000189637575,11070026.00000003,20826.999999999651,593919.99999997939,339968.00000000047,4096.0000000141154
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$next,69693.000000115557,1.9999931298948386,797.00000001952503,52.999999204854703,52.000000882073479,1536892928.0,53893.999999843843,140736256070976.0,140246638600520.0,1.0,78.000000189639323,11070408.000000015,20826.999999999651,593919.99999997939,339968.0,4096.000000014119
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$next,69693.000000115542,1.9999931303607428,797.00000001952685,52.999999204802862,52.000000880853968,1536892928.0,53893.999999843865,140736256070976.0,140246638600520.0,1.0,78.000000189641085,11070790.000000015,20826.999999999534,593919.99999997939,339967.99999999953,4096.0000000141154
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$findDatanode,69693.000000115513,1.9999931308266468,797.00000001952139,52.999999204750566,52.000000879634477,1536892928.0,53893.999999843902,140736256070976.0,140246638600520.0,1.0,78.000000189642932,11071172.00000003,20827.000000000116,593919.99999997939,339968.0,4096.0000000141226
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69693.000000115469,1.999993131292551,797.00000001953049,52.999999204697815,52.00000087841498,1536892928.0,53893.999999843931,140736256070976.0,140246638600520.0,1.0,78.000000189644666,11071554.000000045,20826.999999999884,593919.99999997939,339968.00000000023,4096.000000014119
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getCapacity,69693.00000011544,1.9999931317584552,797.00000001952685,52.999999204645064,52.000000877195482,1536892928.0,53893.999999843953,140736256070976.0,140246638600520.0,1.0,78.000000189646471,11071936.000000015,20826.999999999884,593919.99999997939,339967.99999999977,4096.000000014119
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000115411,1.9999931322243591,797.00000001953049,52.999999204592768,52.000000875975978,1536892928.0,53893.999999843989,140736256070976.0,140246638600520.0,1.0,78.000000189648233,11072318.00000006,20826.999999999884,593919.99999997939,339968.0,4096.0000000141263
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getDatanode,69693.000000115382,1.9999931326902634,797.00000001953049,52.999999204540472,52.000000874756473,1536892928.0,53893.999999844018,140736256070976.0,140246638600520.0,1.0,78.000000189650024,11072700.000000015,20827.0,593919.99999997939,339968.0,4096.0000000141226
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$findDatanode,69693.000000115353,1.9999931331561671,797.00000001953049,52.999999204488176,52.000000873536976,1536892928.0,53893.999999844047,140736256070976.0,140246638600520.0,1.0,78.0000001896518,11073082.000000015,20826.999999999884,593919.99999997939,339968.0,4096.0000000141263
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getNext,69693.000000115324,1.9999931336220715,797.00000001953958,52.999999204435881,52.000000872317472,1536892928.0,53893.999999844076,140736256070976.0,140246638600520.0,1.0,78.000000189653534,11073464.00000003,20826.999999999534,593919.99999997939,339967.9999999993,4096.0000000141263
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$getNext,69693.000000115295,1.9999931340879755,797.00000001953413,52.999999204383585,52.000000871097974,1536892928.0,53893.99999984412,140736256070976.0,140246638600520.0,1.0,78.00000018965531,11073846.00000006,20827.0,593919.99999997939,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$next,69693.000000115266,1.9999931345538797,797.00000001953231,52.999999204331289,52.00000086987847,1536892928.0,53893.999999844149,140736256070976.0,140246638600520.0,1.0,78.000000189657129,11074228.00000003,20826.999999999767,593919.99999997939,339968.00000000023,4096.0000000141226
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$next,69693.000000115237,1.9999931350197837,797.00000001953777,52.999999204278538,52.000000868658972,1536892928.0,53893.999999844178,140736256070976.0,140246638600520.0,1.0,78.000000189658863,11074610.000000015,20826.999999999534,593919.99999997939,339968.0,4096.0000000141263
ENTER-org/apache/hadoop/dfs/FSNamesystem$isValidBlock,69693.000000115193,1.9999931354856877,797.00000001953595,52.999999204226697,52.000000867439475,1536892928.0,53893.999999844193,140736256070976.0,140246638600520.0,1.0,78.000000189660639,11074992.000000015,20827.000000000116,593919.99999997939,339967.99999999977,4096.000000014119
ENTER-org/apache/hadoop/dfs/BlocksMap$getINode,69693.000000115178,1.9999931359515919,797.00000001953777,52.999999204173946,52.000000866219978,1536892928.0,53893.999999844236,140736256070976.0,140246638600520.0,1.0,78.000000189662444,11075374.00000003,20826.999999999651,593919.99999997939,339968.0,4096.0000000141226
ENTER-org/apache/hadoop/dfs/Block$hashCode,69693.000000115149,1.9999931364174961,797.00000001954322,52.99999920412256,52.00000086500048,1536892928.0,53893.999999844265,140736256070976.0,140246638600520.0,1.0,78.000000189664277,11075756.000000045,20827.0,593919.99999997939,339968.0,4096.0000000141226
EXIT-org/apache/hadoop/dfs/Block$hashCode,69693.00000011512,1.9999931368834001,797.00000001953777,52.999999204069354,52.000000863780976,1536892928.0,53893.999999844287,140736256070976.0,140246638600520.0,1.0,78.000000189666011,11076138.000000015,20826.999999999767,593919.99999997939,339967.99999999953,4096.000000014119
ENTER-org/apache/hadoop/dfs/Block$equals,69693.000000115077,1.9999931373493043,797.00000001954322,52.999999204017968,52.000000862561471,1536892928.0,53893.999999844324,140736256070976.0,140246638600520.0,1.0,78.000000189667745,11076520.00000003,20826.999999999534,593919.99999997939,339967.99999999977,4096.0000000141335
EXIT-org/apache/hadoop/dfs/Block$equals,69693.000000115047,1.9999931378152083,797.00000001955596,52.999999203966127,52.000000861341974,1536892928.0,53893.999999844345,140736256070976.0,140246638600520.0,1.0,78.000000189669564,11076902.000000045,20827.0,593919.99999997939,339968.00000000023,4096.0000000141263
ENTER-org/apache/hadoop/dfs/BlocksMap$BlockInfo$access$100,69693.000000115018,1.9999931382811122,797.0000000195505,52.999999203912466,52.000000860122469,1536892928.0,53893.999999844375,140736256070976.0,140246638600520.0,1.0,78.00000018967134,11077284.00000003,20826.999999999767,593919.99999997939,339967.99999999953,4096.0000000141154
EXIT-org/apache/hadoop/dfs/BlocksMap$BlockInfo$access$100,69693.000000114989,1.9999931387470165,797.00000001954868,52.99999920386017,52.000000858902972,1536892928.0,53893.999999844411,140736256070976.0,140246638600520.0,1.0,78.000000189673116,11077666.000000045,20827.000000000116,593919.99999997939,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/BlocksMap$getINode,69693.00000011496,1.9999931392129207,797.00000001955596,52.999999203807874,52.000000857683467,1536892928.0,53893.999999844433,140736256070976.0,140246638600520.0,1.0,78.000000189674836,11078048.000000015,20826.999999999767,593919.99999997939,339967.99999999977,4096.0000000141154
EXIT-org/apache/hadoop/dfs/FSNamesystem$isValidBlock,69693.000000114931,1.9999931396788246,797.00000001955414,52.999999203755578,52.00000085646397,1536892928.0,53893.999999844462,140736256070976.0,140246638600520.0,1.0,78.000000189676641,11078430.00000003,20826.999999999884,593919.99999997939,339968.0,4096.0000000141226
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$hasNext,69693.000000114902,1.9999931401447288,797.00000001955596,52.999999203704192,52.000000855244465,1536892928.0,53893.999999844491,140736256070976.0,140246638600520.0,1.0,78.000000189678389,11078812.000000015,20826.999999999651,593919.99999997939,339967.99999999977,4096.0000000141263
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$BlockIterator$hasNext,69693.000000114873,1.9999931406106328,797.00000001955959,52.999999203651896,52.000000854024961,1536892928.0,53893.99999984452,140736256070976.0,140246638600520.0,1.0,78.000000189680179,11079194.00000003,20826.999999999651,593919.99999997939,339968.0,4096.0000000141154
ENTER-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,69693.000000114844,1.999993141076537,797.00000001955414,52.999999203597326,52.000000852805471,1536892928.0,53893.999999844556,140736256070976.0,140246638600520.0,1.0,78.000000189682027,11079576.00000003,20827.000000000116,593919.99999997939,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/NameNode$getNameNodeMetrics,69693.000000114815,1.9999931415424412,797.00000001955959,52.999999203546395,52.000000851585966,1536892928.0,53893.999999844578,140736256070976.0,140246638600520.0,1.0,78.000000189683746,11079958.000000045,20826.999999999767,593919.99999997939,339968.0,4096.000000014119
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114786,1.9999931420083452,797.00000001956323,52.999999203494099,52.000000850366469,1536892928.0,53893.999999844615,140736256070976.0,140246638600520.0,1.0,78.000000189685537,11080340.00000003,20827.0,593919.99999997939,339968.00000000023,4096.0000000141299
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114756,1.9999931424742492,797.00000001956323,52.999999203440439,52.000000849146964,1536892928.0,53893.999999844644,140736256070976.0,140246638600520.0,1.0,78.000000189687285,11080722.00000003,20826.999999999884,593919.99999997939,339968.0,4096.0000000141299
ENTER-org/apache/hadoop/dfs/DatanodeDescriptor$setBlockReportProcessed,69693.000000114727,1.9999931429401534,797.00000001956505,52.999999203388597,52.000000847927467,1536892928.0,53893.999999844666,140736256070976.0,140246638600520.0,1.0,78.000000189689089,11081104.0,20826.999999999651,593919.99999997939,339968.00000000023,4096.0000000141226
EXIT-org/apache/hadoop/dfs/DatanodeDescriptor$setBlockReportProcessed,69693.000000114698,1.9999931434060574,797.00000001956505,52.999999203336301,52.00000084670797,1536892928.0,53893.999999844702,140736256070976.0,140246638600520.0,1.0,78.00000018969088,11081486.000000075,20827.0,593919.99999997939,339968.0,4096.0000000141335
EXIT-org/apache/hadoop/dfs/FSNamesystem$processReport,69693.000000114669,1.9999931438719616,797.00000001956869,52.99999920328446,52.000000845488465,1536892928.0,53893.999999844731,140736256070976.0,140246638600520.0,1.0,78.000000189692614,11081868.00000003,20826.999999999651,593919.99999997939,339968.0,4096.0000000141263
ENTER-org/apache/hadoop/dfs/NameNode$getFSImage,69693.00000011464,1.9999931443378656,797.00000001956869,52.99999920323171,52.000000844268968,1536892928.0,53893.999999844767,140736256070976.0,140246638600520.0,1.0,78.000000189694404,11082250.000000015,20826.999999999884,593919.99999997939,339968.0,4096.0000000141299
EXIT-org/apache/hadoop/dfs/NameNode$getFSImage,69693.000000114611,1.9999931448037698,797.00000001957051,52.999999203179414,52.00000084304947,1536892928.0,53893.999999844797,140736256070976.0,140246638600520.0,1.0,78.000000189696181,11082632.000000015,20827.0,593919.99999997939,339967.99999999977,4096.0000000141263
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114524,1.9999931870354584,797.00000001957414,52.999999203047082,52.00000085683827,1536892928.0,53893.999999844862,140736256070976.0,140246638600520.0,1.0,79.000000185607831,11083276.000000045,20827.000000000116,593919.99999997951,339968.00000000023,4096.0000000141263
ENTER-org/apache/hadoop/dfs/FSImage$isUpgradeFinalized,69693.000000114509,1.9999931871818157,797.0000000195796,52.999999203029347,52.000000856455188,1536892928.0,53893.999999844862,140736256070976.0,140246638600520.0,1.0,79.000000185608457,11083396.00000003,20826.999999999884,593919.99999997951,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114494,1.9999931866841107,798.00000001958324,52.999999202781964,52.000000854659092,1536892928.0,53893.999999844891,140736256070976.0,140246638600520.0,1.0,79.000000185616045,11084040.00000006,20826.999999999884,593919.99999997951,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/FSImage$isUpgradeFinalized,69693.00000011448,1.9999931868304681,798.00000001958142,52.999999202766048,52.00000085427601,1536892928.0,53893.999999844906,140736256070976.0,140246638600520.0,1.0,79.000000185616656,11084160.000000045,20826.999999999767,593919.99999997951,339967.99999999977,4096.0000000141372
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSyncOld,69693.000000114465,1.9999931461696814,798.00000001957414,52.999999202721483,52.000000836375371,1536892928.0,53893.999999844935,140736256070976.0,140246638600520.0,1.0,78.000000189710846,11084804.000000015,20826.999999999767,593919.99999997951,339967.99999999977,4096.0000000141263
EXIT-org/apache/hadoop/dfs/NameNode$blockReport,69693.000000114422,1.9999931877622763,798.0000000195796,52.999999202661002,52.000000851837008,1536892928.0,53893.999999844957,140736256070976.0,140246638600520.0,1.0,79.000000185620181,11084924.00000003,20827.000000000233,593919.99999997951,339968.0,4096.0000000141335
ENTER-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114393,1.9999931471014893,798.0000000195796,52.999999202616891,52.000000833936376,1536892928.0,53893.999999844978,140736256070976.0,140246638600520.0,1.0,78.000000189714456,11085568.00000003,20826.999999999651,593919.99999997951,339967.99999999977,4096.0000000141299
ENTER-org/apache/hadoop/dfs/DatanodeCommand$write,69693.000000114334,1.9999931890136313,798.00000001958688,52.999999202520939,52.000000848561591,1536892928.0,53893.999999845029,140736256070976.0,140246638600520.0,1.0,79.000000185624899,11085950.00000003,20826.999999999534,593919.99999997951,339968.0,4096.0000000141299
EXIT-org/apache/hadoop/dfs/FSNamesystem$now,69693.000000114334,1.9999931480332975,798.0000000195887,52.999999202512299,52.000000831497374,1536892928.0,53893.999999845044,140736256070976.0,140246638600520.0,1.0,78.000000189717966,11086332.000000015,20826.999999999418,593919.99999997951,339967.99999999977,4096.0000000141299
EXIT-org/apache/hadoop/dfs/DatanodeCommand$write,69693.000000114291,1.9999931899454395,798.00000001959052,52.999999202415438,52.000000846122596,1536892928.0,53893.999999845095,140736256070976.0,140246638600520.0,1.0,79.00000018562848,11086714.000000015,20826.999999999767,593919.99999997951,339967.99999999977,4096.0000000141372
ENTER-org/apache/hadoop/dfs/FSEditLog$processIOError,69693.000000114291,1.9999931486455591,798.0000000195887,52.999999202443632,52.000000829894788,1536892928.0,53893.99999984508,140736256070976.0,140246638600520.0,1.0,78.000000189720296,11086834.000000045,20826.999999999534,593919.99999997951,339967.99999999977,4096.0000000141263
EXIT-org/apache/hadoop/dfs/FSEditLog$processIOError,69693.000000114233,1.999993149537119,798.00000001959597,52.999999202343588,52.000000827561131,1536892928.0,53893.999999845139,140736256070976.0,140246638600520.0,1.0,78.000000189723707,11087565.00000003,20827.0,593919.99999997951,339968.00000000023,4096.0000000141335
ENTER-org/apache/hadoop/dfs/DatanodeCommand$readFields,69693.000000114203,1.999993150003023,798.00000001959597,52.999999202290837,52.000000826341633,1536892928.0,53893.999999845168,140736256070976.0,140246638600520.0,1.0,78.000000189725498,11087947.000000045,20827.0,593919.99999997951,339968.0,4096.0000000141299
EXIT-org/apache/hadoop/dfs/FSEditLog$logSync,69693.000000114145,1.9999931919151648,798.00000001959597,52.999999202193521,52.000000840966848,1536892928.0,53893.999999845226,140736256070976.0,140246638600520.0,1.0,79.000000185635983,11088329.00000003,20826.999999999884,593919.99999997951,339968.0,4096.0000000141335
EXIT-org/apache/hadoop/dfs/DatanodeCommand$readFields,69693.000000114116,1.999993192381069,798.00000001959961,52.99999920214168,52.000000839747358,1536892928.0,53893.999999845255,140736256070976.0,140246638600520.0,1.0,79.000000185637788,11088711.00000003,20827.0,593919.99999997951,339967.99999999977,4096.0000000141408
EXIT-org/apache/hadoop/dfs/FSNamesystem$completeFile,69693.000000114087,1.9999931928469732,798.00000001960143,52.99999920208802,52.000000838527846,1536892928.0,53893.999999845284,140736256070976.0,140246638600520.0,1.0,79.000000185639536,11089093.00000003,20826.999999999651,593919.99999997951,339967.99999999953,4096.0000000141372
ENTER-org/apache/hadoop/dfs/DataNode$now,69693.000000114058,1.9999931933128772,798.00000001959415,52.999999202037088,52.000000837308349,1536892928.0,53893.999999845313,140736256070976.0,140246638600520.0,1.0,79.000000185641284,11089475.00000003,20826.999999999884,593919.99999997951,339967.99999999953,4096.0000000141335
EXIT-org/apache/hadoop/dfs/NameNode$complete,69693.000000114029,1.9999931937787814,798.00000001960689,52.999999201984792,52.000000836088844,1536892928.0,53893.999999845342,140736256070976.0,140246638600520.0,1.0,79.000000185643131,11089857.00000003,20826.999999999884,593919.99999997951,339967.99999999977,4096.0000000141408
EXIT-org/apache/hadoop/dfs/DataNode$now,69693.000000114029,1.9999931529640886,798.00000001960871,52.999999202002982,52.000000818680626,1536892928.0,53893.999999845364,140736256070976.0,140246638600520.0,1.0,78.000000189738628,11089992.000000015,20841.999999999767,593919.99999997951,339968.0,4096.0000000141372
EXIT-org/apache/hadoop/dfs/DFSClient$DFSOutputStream$closeInternal,69693.000000113971,1.9999931537495395,798.00000001960325,52.999999201915216,52.000000816624727,1536892928.0,53893.999999845408,140736256070976.0,140246638600520.0,1.0,78.000000189741613,11090636.0,20841.999999999767,593919.99999997951,339968.0,4096.0000000141481
ENTER-org/apache/hadoop/dfs/DataNode$processCommand,69693.000000113927,1.9999931542154437,798.00000001960507,52.999999201863375,52.000000815405215,1536892928.0,53893.999999845437,140736256070976.0,140246638600520.0,1.0,78.000000189743389,11091018.000000045,20842.000000000233,593919.99999997951,339968.00000000023,4096.0000000141408
